" TCONST                                    ","DIRECTORS ","PRIMARYTITLE  ","ORIGINALTITLE","STARTYEAR","GENRES"
"tt0256367","nm0700386","Sarangadhara","Sarangadhara","1937","Drama,Musical"
"tt0256368","nm0700386","Sarangadhara","Sarangadhara","1937",NULL
"tt0259698","\N","Twelfth Night","Twelfth Night","1937",NULL
"tt0239046","\N","Hong Kong: 'The Hub of the Orient'","Hong Kong: 'The Hub of the Orient'","1937","Documentary,Short"
"tt0239614","nm0576556","Meethi Nazar","Meethi Nazar","1935",NULL
"tt0262055","nm0552291","La tragédie de Marchienne","La tragédie de Marchienne","1937","Drama,War"
"tt0270850","nm0267608","The Doorkeeper","Bawab el amara","1936","Musical,Romance"
"tt0264663","nm0711753","Gul Badan","Gul Badan","1937",NULL
"tt0268112","nm0473603,nm0432643,nm0469139","A zivot jde dál","A zivot jde dál","1935","Drama"
"tt0269126","nm0353103","The Victims","El dahya","1935","Drama,Thriller"
"tt0269142","nm0906234","The Defence","Al defaa","1935","Drama,Romance"
"tt0276158","nm0594635","The Night Watchman","Ghafir el darak","1937","Comedy,Drama"
"tt0266396","nm0301577","Queen Shagaret el Durr","Chagarat al-dorr","1935","Drama,History,War"
"tt0285537","nm0500837","Girls of Nowolipki","Dziewczeta z Nowolipek","1937","Drama,Romance"
"tt0281194","nm0019328","Silkworms","Silkworms","1936","Documentary"
"tt0293211","\N","Hans Madsen","Hans Madsen","1936","Short"
"tt0301557","nm0902115","Lotusblomsten","Lotusblomsten","1936","Short"
"tt0308575","nm0409965","Mi Buenos Aires querido","Mi Buenos Aires querido","1936","Drama,Musical"
"tt0322628","nm1190479","The House of Silence","The House of Silence","1937","Drama,Short"
"tt0329531","nm0712748","The Reckless Way","The Reckless Way","1936","Action,Drama"
"tt0341560","nm0849060","Sanrenka","Sanrenka","1935",NULL
"tt0326263","\N","Thorvald Stauning","Thorvald Stauning","1935",NULL
"tt0351951","nm0622905","Viejo barrio","Viejo barrio","1937",NULL
"tt0344178","nm0909044","Broadway Highlights No. 1","Broadway Highlights No. 1","1935","Comedy,Music,Short"
"tt0362198","\N","Struggle","Struggle","1936",NULL
"tt0376681","\N","Jadui Jhoola","Jadui Jhoola","1935",NULL
"tt0407164","\N","The Rising of the Moon","The Rising of the Moon","1937",NULL
"tt0397129","\N","Berlin 1936: Games of the XI Olympiad","Berlin 1936: Games of the XI Olympiad","1936","Sport"
"tt0402300","\N","Job","Job","1936","Musical"
"tt0381709","nm0294137","Why Pay Rent?","Why Pay Rent?","1935","Comedy,Short"
"tt0407191","nm1636652","La secretaria de guerra y el plan sexenal","La secretaria de guerra y el plan sexenal","1936","Documentary,Short"
"tt1065486","nm0143975","Quando eravamo muti","Quando eravamo muti","1935","Documentary"
"tt0405174","nm0883389","Mr. and Mrs. Bombay","Mr. and Mrs. Bombay","1936",NULL
"tt0764707","\N","Birhen walang dambana","Birhen walang dambana","1936",NULL
"tt0948733","nm0443498","Wir bieten Schach der Weltmacht Baumwolle","Wir bieten Schach der Weltmacht Baumwolle","1937","Documentary,Short"
"tt1013690","nm0914923","Radio Rascals","Radio Rascals","1935","Comedy,Musical,Short"
"tt0409046","nm0238810","Midi","Midi","1937","Documentary,Short"
"tt0422082","\N","Dempa ni kiku","Dempa ni kiku","1935","Documentary,Short"
"tt0422198","nm0475593","Etchan no sen'ninbari","Etchan no sen'ninbari","1937",NULL
"tt0444277","nm0829954","Monsieur est saisi","Monsieur est saisi","1936","Short"
"tt0458933","nm0411632","Sengoku kitan: Kimagure kaja","Sengoku kitan: Kimagure kaja","1935","Drama"
"tt0989668","nm0006943","Knockout Drops","Knockout Drops","1935","Comedy,Short"
"tt1017998","\N","Stormangrep","Stormangrep","1935","Animation,Short"
"tt0027994","nm0789313","Moving Day","Moving Day","1936","Animation,Comedy,Family"
"tt0027955","nm0062759","Men of Yesterday","Men of Yesterday","1936","Drama"
"tt0025445","nm0070264","Madrid se divorcia","Madrid se divorcia","1935","Comedy"
"tt0026035","nm0669260","The Ace of Spades","The Ace of Spades","1935","Drama"
"tt0026048","nm0331482","Akogare","Akogare","1935",NULL
"tt0026065","nm0826094","The Making of a King","Der alte und der junge König - Friedrichs des Grossen Jugend","1935","Drama"
"tt0026091","nm0281487","Baby Be Good","Baby Be Good","1935","Animation,Comedy,Family"
"tt0026121","nm0002031","Black Fury","Black Fury","1935","Crime,Drama,Romance"
"tt0026125","nm0418131","Die blonde Carmen","Die blonde Carmen","1935","Musical"
"tt0026165","nm0071560","Calling All Cars","Calling All Cars","1935","Crime,Drama"
"tt0026217","nm0739794","La ciudad encantada","La ciudad encantada","1936","Documentary,Short"
"tt0026240","nm0849806","Courage of the North","Courage of the North","1935","Action,Adventure,Romance"
"tt0026257","nm0281487","Dancing on the Moon","Dancing on the Moon","1935","Animation,Comedy,Musical"
"tt0026284","nm0913773","Dodek na froncie","Dodek na froncie","1936","Comedy"
"tt0026325","nm0909825","Every Night at Eight","Every Night at Eight","1935","Comedy,Musical,Romance"
"tt0026375","nm0054977","Forbidden Heaven","Forbidden Heaven","1935","Drama"
"tt0026398","nm0091380","A Regular Fellow","Ein ganzer Kerl","1935","Comedy"
"tt0026450","nm0331482","Hanamuko no negoto","Hanamuko no negoto","1935","Drama"
"tt0026469","nm0331482","Hidari uchiwa","Hidari uchiwa","1935",NULL
"tt0026482","nm0609764","Hollywood Extra Girl","Hollywood Extra Girl","1935","Documentary,Short"
"tt0026528","nm0235066","The Infernal Triangle","The Infernal Triangle","1935","Comedy,Short"
"tt0026557","nm0512548,nm0503891","Jä-soo!","Jä-soo!","1935",NULL
"tt0026569","nm0281487","The Kids in the Shoe","The Kids in the Shoe","1935","Animation,Comedy,Musical"
"tt0026585","nm0455938","Kurayami no Ushimatsu","Kurayami no Ushimatsu","1935","Drama"
"tt0026596","nm0385193","Lady Windermeres Fächer","Lady Windermeres Fächer","1935",NULL
"tt0026739","nm0924065","The Murder Man","The Murder Man","1935","Crime,Drama,Mystery"
"tt0026777","nm0332531","A Night at the Biltmore Bowl","A Night at the Biltmore Bowl","1935","Comedy,Mystery,Short"
"tt0026800","nm0380600","Obeah","Obeah","1935","Horror"
"tt0026805","nm0503777","Oil for the Lamps of China","Oil for the Lamps of China","1935","Drama"
"tt0026834","nm0576940","Our Gang Follies of 1936","Our Gang Follies of 1936","1935","Comedy,Family,Musical"
"tt0027056","nm0802862","Pillars of Society","Stützen der Gesellschaft","1935","Drama"
"tt0027097","nm0520419","Three Little Beers","Three Little Beers","1935","Comedy,Short,Sport"
"tt0027152","nm0520419","Uncivil Warriors","Uncivil Warriors","1935","Comedy,Short,War"
"tt0027161","nm0736610","Unknown Woman","Unknown Woman","1935","Action,Crime,Drama"
"tt0027193","nm0418079","Wer wagt - gewinnt","Wer wagt - gewinnt","1935","Comedy,Romance"
"tt0027210","nm0662032","The White Lilac","The White Lilac","1935","Mystery"
"tt0027272","nm0547446","All American Chump","All American Chump","1936","Comedy"
"tt0027295","nm0149830","Annapurnar Mandir","Annapurnar Mandir","1936",NULL
"tt0027336","nm0719756","The Lower Depths","Les bas-fonds","1936","Crime,Drama,Romance"
"tt0027360","nm0117275","The Big Noise","The Big Noise","1936",NULL
"tt0027401","nm0460667,nm0281487","Brotherly Love","Brotherly Love","1936","Animation,Comedy,Family"
"tt0027437","nm0864006","Champagne Charlie","Champagne Charlie","1936","Crime,Drama"
"tt0027449","nm0018700","Cloistered","Cloistered","1936","Documentary"
"tt0027467","nm0285946","The Country Beyond","The Country Beyond","1936","Drama"
"tt0027494","nm0005847","The Calling of Dan Matthews","The Calling of Dan Matthews","1935","Action,Crime,Drama"
"tt0027496","nm0180987","Dancing Pirate","Dancing Pirate","1936","Adventure,Comedy,Music"
"tt0027520","nm0448915","Devil's Squadron","Devil's Squadron","1936","Action,Drama"
"tt0027544","nm0172485","Down to the Sea","Down to the Sea","1936","Drama"
"tt0027547","\N","Drawing Roomers","Drawing Roomers","1936",NULL
"tt0027645","nm0568915","Freshman Love","Freshman Love","1936","Comedy,Musical"
"tt0027692","nm0736610","Grand Jury","Grand Jury","1936","Drama"
"tt0027705","nm0693398","Guilty Melody","Guilty Melody","1936","Drama"
"tt0027809","nm0064415","It's in the Bag","It's in the Bag","1936","Comedy"
"tt0027816","nm0734845","Janssons frestelse","Janssons frestelse","1936",NULL
"tt0027824","nm0250038","Juggernaut","Juggernaut","1936","Mystery"
"tt0027830","nm0857949","The Jungle Princess","The Jungle Princess","1936","Action,Adventure,Romance"
"tt0027896","nm0006943","The Little Red Schoolhouse","The Little Red Schoolhouse","1936","Drama"
"tt0027914","nm0886754","Love on the Run","Love on the Run","1936","Comedy,Fantasy,Romance"
"tt0030413","nm0097648","Mannequin","Mannequin","1937","Drama"
"tt0030741","nm0763798","She's Got Everything","She's Got Everything","1937","Comedy,Romance"
"tt0030849","nm0853028","Tex Rides with the Boy Scouts","Tex Rides with the Boy Scouts","1937","Western"
"tt0028015","nm0778306","The Girl Irene","Das Mädchen Irene","1936","Drama"
"tt0028019","nm0091380","Männer vor der Ehe","Männer vor der Ehe","1936",NULL
"tt0028075","nm0000813","Page Miss Glory","Page Miss Glory","1936","Animation,Comedy,Family"
"tt0028096","nm0562845","The Petrified Forest","The Petrified Forest","1936","Drama,Film-Noir,Romance"
"tt0028124","nm0000813","Porky the Rain-Maker","Porky the Rain-Maker","1936","Animation,Comedy,Family"
"tt0028126","nm0454790","Porky's Pet","Porky's Pet","1936","Animation,Comedy,Family"
"tt0028131","nm0707264","The Last Night","Poslednyaya noch","1937","Drama"
"tt0028143","nm0307819","Professional Soldier","Professional Soldier","1935","Adventure"
"tt0028145","nm0890085","Public Nuisance No. 1","Public Nuisance No. 1","1936","Comedy,Musical"
"tt0028146","nm0846505","The Public Pays","The Public Pays","1936","Crime,Drama,Short"
"tt0028149","nm0411208","The Pups' Picnic","The Pups' Picnic","1936","Animation,Comedy,Family"
"tt0028222","nm0256586","A Hoax","Schabernack","1936","Comedy"
"tt0028283","nm0565187","Song of the Gringo","Song of the Gringo","1936","Music,Western"
"tt0028310","nm0002031","Stolen Holiday","Stolen Holiday","1937","Drama,Romance"
"tt0028454","nm0882795","Substitute Wife","Vaimoke","1936","Comedy,Romance"
"tt0028456","nm0102908","Valley of the Lawless","Valley of the Lawless","1936","Drama,Western"
"tt0028466","nm0942611,nm0853028","The Vigilantes Are Coming","The Vigilantes Are Coming","1936","Action,Adventure,Romance"
"tt0028512","nm0484645","Without Orders","Without Orders","1936","Drama"
"tt0028533","nm0344927,nm0000320","¡Centinela, alerta!","¡Centinela, alerta!","1937","Musical"
"tt0028560","nm0783509","Alarm in Peking","Alarm in Peking","1937","Crime,Drama"
"tt0028598","nm0749596","Un año de guerra","Un año de guerra","1937","Documentary,Short,War"
"tt0028765","nm0820461","Dangerously Yours","Dangerously Yours","1937","Crime,Drama"
"tt0028780","nm0561230","O Descobrimento do Brasil","O Descobrimento do Brasil","1936","Adventure"
"tt0028816","nm0500552","Easy Living","Easy Living","1937","Comedy,Romance"
"tt0028820","nm0000813","Egghead Rides Again","Egghead Rides Again","1937","Animation,Comedy,Family"
"tt0028829","nm0280463","The Emperor's Candlesticks","The Emperor's Candlesticks","1937","Drama,History,Romance"
"tt0028847","nm0347589","Faisons un rêve...","Faisons un rêve...","1936","Comedy,Romance"
"tt0028941","nm0445033","God's Country and the Woman","God's Country and the Woman","1937","Drama,Romance"
"tt0028950","nm0719756","La Grande Illusion","La grande illusion","1937","Drama,War"
"tt0029009","nm0792450,nm0779131","Hollywood Cowboy","Hollywood Cowboy","1937","Action,Adventure,Romance"
"tt0029038","nm0000813","I Only Have Eyes for You","I Only Have Eyes for You","1937","Animation,Comedy,Family"
"tt0029072","nm0882795","Juurakon Hulda","Juurakon Hulda","1937","Romance"
"tt0029086","nm0917364","Den kloge Mand","Den kloge Mand","1937","Drama,Family"
"tt0029106","nm0774256","Laila","Laila","1937","Drama"
"tt0029116","nm0446053","The Last Adventurers","The Last Adventurers","1937","Drama,Romance"
"tt0029128","nm0808458","Leave It to Me","Leave It to Me","1937","Comedy"
"tt0029169","nm0550892","Love Under Fire","Love Under Fire","1937","Crime,Drama,War"
"tt0029185","\N","Madrid tumba del fascio: Quinta jornada - Documental número 9","Madrid tumba del fascio: Quinta jornada - Documental número 9","1937","Documentary,Short,War"
"tt0029188","nm0359457","Magician Mickey","Magician Mickey","1937","Animation,Comedy,Family"
"tt0029202","nm0287931","The Man Who Cried Wolf","The Man Who Cried Wolf","1937","Crime,Drama"
"tt0029360","nm0282984","Outcast","Outcast","1937","Drama"
"tt0029403","nm0235066","The Pigskin Palooka","The Pigskin Palooka","1937","Comedy,Family,Short"
"tt0029405","nm0678203","Peter the First","Pyotr pervyy I","1937","Biography,Drama,War"
"tt0029415","nm0281487,nm0101466","Popeye the Sailor Meets Ali Baba's Forty Thieves","Popeye the Sailor Meets Ali Baba's Forty Thieves","1937","Adventure,Animation,Comedy"
"tt0029439","nm0554801","Primer noticiario especial para América","Primer noticiario especial para América","1937","Documentary,Short,War"
"tt0029445","nm0437356","Public Cowboy No. 1","Public Cowboy No. 1","1937","Western"
"tt0029449","nm0678210","Pugachev","Pugachyov","1937","Biography,Drama"
"tt0029453","nm0245213","Pépé le Moko","Pépé le Moko","1937","Crime,Drama,Romance"
"tt0029459","nm0448915","Racketeers in Exile","Racketeers in Exile","1937","Crime,Drama,Romance"
"tt0029497","nm0869664","Romance of Radium","Romance of Radium","1937","Documentary,History,Short"
"tt0029533","nm0782804","Segítség, örököltem!","Segítség, örököltem!","1937","Comedy"
"tt0029559","nm0552871","Seven Slaps","Sieben Ohrfeigen","1937","Comedy,Romance"
"tt0029608","nm0896542","Stella Dallas","Stella Dallas","1937","Drama,Romance"
"tt0029653","nm0758508","That's My Story!","That's My Story!","1937","Drama,Music,Mystery"
"tt0029677","nm0903160","Tokaji rapszódia","Tokaji rapszódia","1937","Comedy"
"tt0029700","nm0460667,nm0281487","The Twisker Pitcher","The Twisker Pitcher","1937","Animation,Comedy,Family"
"tt0029707","nm0186650","A Picnic on the Grass","Un déjeuner de soleil","1937","Comedy"
"tt0029717","\N","Unusual Occupations","Unusual Occupations","1937","Documentary,Short"
"tt0029738","nm0826094","An Enemy of the People","Ein Volksfeind","1937",NULL
"tt0029774","\N","Wien auf dem Westbahnhof","Wien auf dem Westbahnhof","1937","Short"
"tt0029828","nm0699784","La última","La última","1937","Short"
"tt0030056","nm0679283","La madrina del diablo","La madrina del diablo","1937","Adventure,Drama,Romance"
"tt0127478","\N","Caldas das Taipas","Caldas das Taipas","1937","Documentary"
"tt0132591","nm0666852","Immortal Melodies","Unsterbliche Melodien","1936","Drama,Musical"
"tt0127606","\N","Indústria de Madeiras","Indústria de Madeiras","1936","Documentary"
"tt0133355","nm0782707","Alibi Racket","Alibi Racket","1935","Crime,Drama,Short"
"tt0133920","nm0957538","Die letzte Fahrt der Santa Margareta","Die letzte Fahrt der Santa Margareta","1936","Adventure,Crime"
"tt0129887","nm0716913","Donaumelodien","Donaumelodien","1936","Musical,Romance"
"tt0130066","nm0766581","Girl Kidnappers","Mädchenräuber","1936","Comedy"
"tt0130139","nm0091380","The Stork Society","Eine Nacht mit Hindernissen","1937",NULL
"tt0127609","\N","Instrução em Cavalaria 7","Instrução em Cavalaria 7","1937","Documentary"
"tt0127956","\N","O Ventre de Uma Cidade","O Ventre de Uma Cidade","1937","Documentary"
"tt0128070","\N","Bairro Bélgica","Bairro Bélgica","1937","Documentary"
"tt0128366","\N","Murtosa","Murtosa","1936","Documentary"
"tt0129343","nm0173017","Les rois du sport","Les rois du sport","1937","Comedy,Sport"
"tt0139878","nm0782804","Ball im Savoy","Ball im Savoy","1935","Musical"
"tt0147356","nm0204190","Scary Crows","Scary Crows","1937","Animation,Comedy,Musical"
"tt0150430","nm0347589","Désiré","Désiré","1937","Comedy"
"tt0151854","nm1346622","Otec Kondelík a zenich Vejvara","Otec Kondelík a zenich Vejvara","1937","Comedy"
"tt0152330","\N","Scrappy's Music Lesson","Scrappy's Music Lesson","1937","Animation,Short"
"tt0141814","nm0412650","Scrappy's Trip to Mars","Scrappy's Trip to Mars","1937","Animation,Short"
"tt0142104","nm0487237","The Barnyard Five","The Barnyard Five","1936","Animation,Comedy,Short"
"tt0142369","nm0487237","The Hillbilly","The Hillbilly","1935","Animation,Short"
"tt0142476","nm0487237","Knights for a Day","Knights for a Day","1936","Animation,Short"
"tt0149644","nm0608487,nm0856056","Amateur Night","Amateur Night","1935","Animation,Short"
"tt0149879","nm0287888","The Billy Goat's Whiskers","The Billy Goat's Whiskers","1937","Animation,Short"
"tt0150360","nm0330207","The Dog and the Bone","The Dog and the Bone","1937","Animation,Comedy,Family"
"tt0153627","nm0658476","A Waif's Welcome","A Waif's Welcome","1936","Animation,Short"
"tt0154222","nm0040892","Bharat Ki Beti","Bharat Ki Beti","1935",NULL
"tt0154996","nm0022700","Parvathi Kalyanam","Parvathi Kalyanam","1936",NULL
"tt0159089","nm0076779","Le vagabond bien-aimé","Le vagabond bien-aimé","1936",NULL
