" TCONST                                    ","DIRECTORS ","PRIMARYTITLE  ","ORIGINALTITLE","STARTYEAR","GENRES"
"tt0335056","nm1258670","Don Perfecto y Anacleto, metidos en un aprieto","Don Perfecto y Anacleto, metidos en un aprieto","1939",NULL
"tt0373978","nm0460033","Kolem dokola","Kolem dokola","1937","Short"
"tt0342789","nm0237424","Montmartre Madness","Montmartre Madness","1939","Musical,Short"
"tt0346113","nm0376221","Public Jitterbug No. 1","Public Jitterbug No. 1","1939","Comedy,Musical,Short"
"tt0374148","nm0076424","Quand le coeur chante","Quand le coeur chante","1938","Musical"
"tt0412764","\N","The Gay Lord Quex","The Gay Lord Quex","1938",NULL
"tt0381356","\N","Lal Bujakkad","Lal Bujakkad","1938",NULL
"tt0378190","\N","Khuni Jadugar","Khuni Jadugar","1939",NULL
"tt0404402","nm0914972","The Saving of Bill Blewitt","The Saving of Bill Blewitt","1937","Drama,Short"
"tt0419189","nm0784577,nm1672031","Tekusuke monogatari","Tekusuke monogatari","1938","Animation,Short"
"tt0416676","\N","The Dear Departed","The Dear Departed","1938","Comedy,Drama,Short"
"tt0417438","\N","Arlecchino","Arlecchino","1939",NULL
"tt0417588","\N","The Dark Lady of the Sonnets","The Dark Lady of the Sonnets","1939","Comedy"
"tt0415702","\N","Charles and Mary","Charles and Mary","1938","Drama"
"tt0427612","\N","The Open Door","The Open Door","1939","Drama,Short"
"tt0423389","\N","The Torchbearers","The Torchbearers","1939","Comedy"
"tt0423509","nm0959977","Warae yamaotoko","Warae yamaotoko","1938","Animation,Short"
"tt0426211","nm0913829","Shinpen Tange Sazen: Yoto-hen","Shinpen Tange Sazen: Yoto-hen","1938","Short"
"tt0455222","nm0433292","Die Unterschlagung","Die Unterschlagung","1937","Short"
"tt0442568","nm0106218","Wildman's Land","Wildman's Land","1937","Documentary"
"tt0433660","nm0774913","Vcera nedele byla","Vcera nedele byla","1938",NULL
"tt0440676","nm0784577","Norakuro tora taiji","Norakuro tora taiji","1938","Animation,Comedy,Short"
"tt0446329","nm0901874","Der falsche Admiral","Der falsche Admiral","1939","Short"
"tt0787084","\N","Mariang alimango","Mariang alimango","1938",NULL
"tt0485507","nm0433292","Das Fenster im 2. Stock","Das Fenster im 2. Stock","1939","Short"
"tt0496596","nm0538632","Yajikita dôchûki","Yajikita dôchûki","1938",NULL
"tt0488132","\N","Hokushi no sora wo tsuku","Hokushi no sora wo tsuku","1937",NULL
"tt0932508","nm0388913","Another Romance of Celluloid","Another Romance of Celluloid","1938","Documentary,Short"
"tt0809447","nm0478996","The Old Prospector","The Old Prospector","1938","Adventure,Short"
"tt0027506","nm0016414","El deber","El deber","1939",NULL
"tt0028452","nm0560395","The Man Who Smiles","L'uomo che sorride","1937","Comedy"
"tt0029797","nm0789313","The Worm Turns","The Worm Turns","1937","Animation,Comedy,Family"
"tt0029806","nm0851537","You Can't Have Everything","You Can't Have Everything","1937","Comedy,Musical,Romance"
"tt0029814","nm0297414","La zandunga","La zandunga","1938","Drama,Romance"
"tt0029829","nm0051019","Úrilány szobát keres","Úrilány szobát keres","1937","Comedy"
"tt0029853","nm0890085","Alf's Button Afloat","Alf's Button Afloat","1938","Comedy"
"tt0029855","nm0188669","Algiers","Algiers","1938","Drama,Mystery,Romance"
"tt0029894","nm0715346","Bank Holiday","Bank Holiday","1938","Drama"
"tt0029899","nm0485943","The Baroness and the Butler","The Baroness and the Butler","1938","Comedy,Drama,Romance"
"tt0029934","nm0578933","Bombeiros Voluntários - Soldados da Paz","Bombeiros Voluntários - Soldados da Paz","1938","Documentary"
"tt0029983","nm0864006","Change of Heart","Change of Heart","1938","Comedy,Romance,Sport"
"tt0029990","nm0294261","Chinatown Nights","Chinatown Nights","1938","Sci-Fi"
"tt0030079","nm0801717","Dramatic School","Dramatic School","1938","Drama,Romance"
"tt0030085","nm0648056","Thou Old, Thou Free","Du gamla du fria!","1938","Drama"
"tt0030090","nm0337586","The Duke of West Point","The Duke of West Point","1938","Drama"
"tt0030134","nm0657535","I figli del marchese Lucera","I figli del marchese Lucera","1939","Comedy"
"tt0030158","nm0567757","Freshman Year","Freshman Year","1938","Musical,Romance"
"tt0030173","nm0921288","Gateway","Gateway","1938","Drama"
"tt0030188","nm0166836","Go Chase Yourself","Go Chase Yourself","1938","Comedy,Crime"
"tt0030258","nm0041678","I Stand Accused","I Stand Accused","1938","Drama"
"tt0030296","nm0363235","Jugend","Jugend","1938","Drama"
"tt0030314","nm0198246,nm0397175","Katnip Kollege","Katnip Kollege","1938","Animation,Comedy,Family"
"tt0030342","nm0308178","The Lady in the Morgue","The Lady in the Morgue","1938","Action,Crime,Mystery"
"tt0030397","nm0344933","Under Secret Orders","Under Secret Orders","1937","Drama,Thriller,War"
"tt0030442","nm0572851","Merrily We Live","Merrily We Live","1938","Comedy,Romance"
"tt0030471","nm0497961","Mystery of Room 13","Mr. Reeder in Room 13","1938","Crime,Drama,Mystery"
"tt0030482","nm0385171","My Old Kentucky Home","My Old Kentucky Home","1938","Drama,Music,Romance"
"tt0030524","nm0281487","On with the New","On with the New","1938","Animation,Comedy,Family"
"tt0030529","nm0018944,nm0662149","Les oranges de Jaffa","Les oranges de Jaffa","1938",NULL
"tt0030537","nm0905729","Outlaw Express","Outlaw Express","1938","Action,Adventure,Romance"
"tt0030545","nm0792450","Overland Stage Raiders","Overland Stage Raiders","1938","Western"
"tt0030547","nm0703528","Father of More Than Four","Padre de más de cuatro","1938","Comedy"
"tt0030553","nm0409757","Paquete, el fotógrafo público número uno","Paquete, el fotógrafo público número uno","1938","Comedy"
"tt0030560","nm0025107","El paso del Ebro","El paso del Ebro","1938","Documentary,Short,War"
"tt0030634","nm0281487","Pudgy the Watchman","Pudgy the Watchman","1938","Animation,Comedy,Family"
"tt0030636","nm0792450","The Purple Vigilantes","The Purple Vigilantes","1938","Action,Animation,Western"
"tt0030686","nm0569645","Roaring Six Guns","Roaring Six Guns","1937","Action,Drama,Music"
"tt0030696","nm0782682","Room Service","Room Service","1938","Comedy"
"tt0030736","nm0006943","Shadows Over Shanghai","Shadows Over Shanghai","1938","Drama"
"tt0030751","nm0624756","Simply Terrific","Simply Terrific","1938","Comedy"
"tt0030754","nm0001843","Sinners in Paradise","Sinners in Paradise","1938","Adventure,Drama,Romance"
"tt0030756","nm0627864","Six-Gun Trail","Six-Gun Trail","1938","Action,Adventure,Western"
"tt0030815","nm0077943","Svensson ordnar allt!","Svensson ordnar allt!","1938","Drama"
"tt0030821","nm0763798","Swing, Sister, Swing","Swing, Sister, Swing","1938","Comedy,Music"
"tt0030833","nm0496505","Tarzan's Revenge","Tarzan's Revenge","1938","Action,Adventure,Comedy"
"tt0030894","nm0820461","A Trip to Paris","A Trip to Paris","1938","Adventure,Comedy"
"tt0030927","nm0344933,nm0210228","Forty Years","Veertig jaren","1938","Drama"
"tt0030930","nm0869645","Verklungene Melodie","Verklungene Melodie","1938","Drama"
"tt0030963","nm0163332","What Price Porky","What Price Porky","1938","Animation,Comedy,Family"
"tt0030991","nm0107543","Yellow Sands","Yellow Sands","1938","Comedy,Drama"
"tt0030992","nm0031557,nm0073664,nm0246206,nm0439757","If War Comes Tomorrow","Esli zavtra voyna","1938","Drama"
"tt0031011","nm0003373","$1000 a Touchdown","$1000 a Touchdown","1939","Comedy,Sport"
"tt0031051","nm0437356","The Arizona Kid","The Arizona Kid","1939","Music,War,Western"
"tt0031066","nm0000923","Babes in Arms","Babes in Arms","1939","Comedy,Musical"
"tt0031078","nm0110607","Bandits and Ballads","Bandits and Ballads","1939","Musical,Short,Western"
"tt0031160","nm0886757,nm0825986","The City","The City","1939","Documentary,Short"
"tt0031175","nm0595804","Conflit","Conflit","1938","Drama"
"tt0031256","nm0726729","Due occhi per non vedere","Due occhi per non vedere","1939",NULL
"tt0031319","nm0317856","Flechas","Flechas","1939","Documentary,Short"
"tt0031370","nm0329574","The Girl from Mexico","The Girl from Mexico","1939","Comedy,Music,Romance"
"tt0031380","nm0151404","Gone to the Dogs","Gone to the Dogs","1939","Comedy"
"tt0031387","nm0245385","The Gorilla","The Gorilla","1939","Comedy,Horror"
"tt0031400","nm0436132","Halálos tavasz","Halálos tavasz","1939","Drama"
"tt0031473","nm0113284","Idiot's Delight","Idiot's Delight","1939","Comedy,Drama,Musical"
"tt0031474","nm0902082","Ihr erstes Erlebnis","Ihr erstes Erlebnis","1939","Romance"
"tt0031485","nm0309163","La inmaculada","La inmaculada","1939","Drama"
"tt0031621","nm0218503,nm0625726","Mandrake, the Magician","Mandrake, the Magician","1939","Action,Adventure"
"tt0031653","nm0713283","The Mysterious Mr. Reeder","The Mind of Mr. Reeder","1939","Crime,Mystery"
"tt0031809","nm0137588","Popular Science","Popular Science","1939","Documentary,Short"
"tt0031945","nm0730860","Society Dog Show","Society Dog Show","1939","Animation,Comedy,Family"
"tt0031955","nm0268513","Sorority House","Sorority House","1939","Drama,Romance"
"tt0031960","nm0058270","Special Inspector","Special Inspector","1938","Crime,Drama,Romance"
"tt0031978","nm0695604,nm0696049","Stepan Razin","Stepan Razin","1939","Biography,Drama,History"
"tt0031984","nm0502567","Straight to Heaven","Straight to Heaven","1939","Crime"
"tt0046300","nm0225950","The Seven Ravens","Die sieben Raben","1937","Animation,Fantasy"
"tt0032005","nm0636147","Takki ja liivit pois!","Takki ja liivit pois!","1939","Comedy"
"tt0032040","nm0217107","La tonta del bote","La tonta del bote","1939",NULL
"tt0032076","nm0107854","Undercover Agent","Undercover Agent","1939","Crime,Drama"
"tt0032133","nm0002489","Wir tanzen um die Welt","Wir tanzen um die Welt","1939","Musical"
"tt0032142","nm0268513","Women in the Wind","Women in the Wind","1939","Drama"
"tt0033485","nm0423329","Confessions of a Newlywed","Vous n'avez rien à déclarer?","1937","Comedy"
"tt0034244","nm0309163","Sunset Murder Case","Sunset Murder Case","1938","Crime,Drama,Mystery"
"tt0028557","nm0823864","Affairs of Cappy Ricks","Affairs of Cappy Ricks","1937","Comedy,Drama"
"tt0028645","nm0627864","Boothill Brigade","Boothill Brigade","1937","Western"
"tt0028698","nm0044347","Castilla se liberta","Castilla se liberta","1937","Documentary,War"
"tt0028818","nm0003836","The Edge of the World","The Edge of the World","1937","Drama,History,Romance"
"tt0028827","nm0280904,nm0466113","Elephant Boy","Elephant Boy","1937","Adventure,Drama,Family"
"tt0028830","nm0247484","Empty Holsters","Empty Holsters","1937","Romance,Western"
"tt0028833","nm0945428","Enoken no chakkiri Kinta 'Zen' - Mamayo sandogasa - Ikiwa yoiyoi","Enoken no chakkiri Kinta 'Zen' - Mamayo sandogasa - Ikiwa yoiyoi","1937","Comedy"
"tt0028863","nm0176470","Festa de Legionários","Festa de Legionários","1937","Documentary"
"tt0028929","nm0897085","The Girl from Scotland Yard","The Girl from Scotland Yard","1937","Mystery,Sci-Fi"
"tt0028948","nm0766581","Gordian the Tyrant","Gordian, der Tyrann","1937","Comedy"
"tt0028955","nm0226189","The Great O'Malley","The Great O'Malley","1937","Drama"
"tt0028976","nm0331482","Hana-kago no uta","Hana-kago no uta","1937","Drama"
"tt0028981","nm0789313","Hawaiian Holiday","Hawaiian Holiday","1937","Animation,Comedy,Family"
"tt0028992","nm0524995","Her Husband Lies","Her Husband Lies","1937","Crime,Drama"
"tt0028998","nm0166836","High Flyers","High Flyers","1937","Comedy,Musical"
"tt0029011","nm0779131","Hollywood Round-Up","Hollywood Round-Up","1937","Western"
"tt0029186","nm0311174","Maga lesz a férjem","Maga lesz a férjem","1938","Comedy,Romance"
"tt0029216","nm0328505","Marimba","Marimba","1937","Documentary,Musical,Short"
"tt0029254","nm0141351","Missing, Believed Married","Missing, Believed Married","1937","Comedy"
"tt0029261","nm0101466,nm0281487","Morning, Noon and Night Club","Morning, Noon and Night Club","1937","Animation,Comedy,Family"
"tt0029277","nm0090007","Music for Madame","Music for Madame","1937","Comedy,Drama,Musical"
"tt0029312","nm0243295","Night of Mystery","Night of Mystery","1937","Mystery"
"tt0029336","nm0890085","O-Kay for Sound","O-Kay for Sound","1937","Comedy"
"tt0029407","nm0160280","Playboy Number One","Playboy Number One","1937","Comedy,Short"
"tt0029417","nm0137588","Popular Science","Popular Science","1937","Documentary,Short"
"tt0029422","nm0000813","Porky the Wrestler","Porky the Wrestler","1937","Animation,Comedy,Family"
"tt0029444","nm0281487,nm0460667","Protek the Weakerist","Protek the Weakerist","1937","Animation,Comedy,Family"
"tt0029481","nm0519845","A Revolução de Maio","A Revolução de Maio","1937","Drama"
"tt0029492","nm0235066","Roamin' Holiday","Roamin' Holiday","1937","Comedy,Family,Short"
"tt0029534","nm0545216","Sentinels of Bronze","Sentinelle di bronzo","1937","Drama"
"tt0029546","nm0762263","Shall We Dance","Shall We Dance","1937","Comedy,Musical,Romance"
"tt0029564","nm0328505","La silla vacía","La silla vacía","1937","Short,War"
"tt0029660","nm0287988","Think Fast, Mr. Moto","Think Fast, Mr. Moto","1937","Adventure,Crime,Drama"
"tt0029685","nm0514822","Tovarich","Tovarich","1937","Comedy"
"tt0029725","nm0445033","Varsity Show","Varsity Show","1937","Musical"
"tt0126338","nm0746740","Home Early","Home Early","1939","Comedy,Short"
"tt0122316","nm0883334","Wife of General Ling","Wife of General Ling","1937","Adventure,Drama"
"tt0127720","\N","A Parada da Legião Portuguesa","A Parada da Legião Portuguesa","1937","Documentary"
"tt0128811","nm0896675","Vendaval na Madeira","Vendaval na Madeira","1937","Documentary"
"tt0129421","\N","A Tapada Real de Mafra","A Tapada Real de Mafra","1939","Documentary"
"tt0130274","nm0656860","Solutions françaises","Solutions françaises","1939","Short"
"tt0128071","\N","Bairro Operário de Vila Viçosa","Bairro Operário de Vila Viçosa","1937","Documentary"
"tt0128080","\N","Boca do Inferno","Boca do Inferno","1937","Documentary"
"tt0128196","nm0210280","Excursão da Sociedade da Propaganda de Portugal à Lourinhã","Excursão da Sociedade da Propaganda de Portugal à Lourinhã","1937","Documentary"
"tt0146896","nm0204190","Hollywood Graduation","Hollywood Graduation","1938","Animation,Comedy,Musical"
"tt0142118","nm0487237","The Birthday Party","The Birthday Party","1937","Animation,Short"
"tt0143265","nm0777706","Gals and Gallons","Gals and Gallons","1939","Musical,Short"
"tt0132638","nm0509327","Goal in the Clouds","Ziel in den Wolken","1939","Action,Drama"
"tt0133174","nm0853028","Raw Timber","Raw Timber","1937","Action,Drama,Western"
"tt0133389","nm0754351","Avoveteen","Avoveteen","1939","Drama"
"tt0133823","nm0612749","The Green Emperor","Der grüne Kaiser","1939","Crime,Drama"
"tt0150044","nm0421165","Cargoes","Cargoes","1939","Documentary,Short"
"tt0154894","nm0595513","Monsieur Fantômas","Monsieur Fantômas","1937","Mystery,Short"
"tt0150427","nm0482742","Duvod k rozvodu","Duvod k rozvodu","1937","Comedy"
"tt0151016","nm0522772","I'm Just a Jitterbug","I'm Just a Jitterbug","1939","Animation,Comedy,Family"
"tt0152136","nm0332441,nm0365489","Railroad Rhythm","Railroad Rhythm","1937","Animation,Short"
"tt0152336","\N","Scrappy's Rodeo","Scrappy's Rodeo","1939","Animation,Short"
"tt0169903","nm0396789","Feux de joie","Feux de joie","1939","Musical"
"tt0154434","nm0040892","Dulhan","Dulhan","1938",NULL
"tt0160396","nm0737053","If I Were Boss","If I Were Boss","1938","Drama"
"tt0160557","nm0538966","Die Nacht der Entscheidung","Die Nacht der Entscheidung","1938",NULL
"tt0160634","nm0304221","Satan's Paradise","Le paradis de Satan","1938","Adventure"
"tt0160680","nm0150493,nm0076817","Police mondaine","Police mondaine","1937","Crime,Drama"
"tt0167878","nm0270765","Decathlon Champion: The Story of Glenn Morris","Decathlon Champion: The Story of Glenn Morris","1937","Biography,Drama,Short"
"tt0157200","nm0080389","Yangrilla","Yangrilla","1938",NULL
"tt0158230","nm0498192","Somewhat Secret","Somewhat Secret","1939","Comedy,Musical,Romance"
"tt0158352","nm0216381,nm0617757","Golden Venus","La Vénus de l'or","1938","Adventure"
"tt0158642","nm0268909,nm0198868","Gopal Krishna","Gopal Krishna","1938",NULL
"tt0158821","nm0776369","Natur und Technik","Natur und Technik","1938","Documentary"
"tt0165945","nm0288341","The Sky Raiders","The Sky Raiders","1938","Crime,Thriller"
"tt0170369","nm0017893","Pervoye maya","Pervoye maya","1938",NULL
"tt0174492","nm0777706","Bargain Matinee","Bargain Matinee","1937","Comedy,Musical,Short"
"tt0174555","nm0777706","Cocktail Party","Cocktail Party","1937","Short"
"tt0171155","nm0438572","Cas de conscience","Cas de conscience","1939",NULL
"tt0175033","nm0777706","Pharmacy Frolics","Pharmacy Frolics","1939","Music,Short"
"tt0175133","nm0147495","Rhumba Land","Rhumba Land","1939","Music,Short"
"tt0185578","nm0746740","Opening Day","Opening Day","1938","Comedy,Short"
"tt0178380","nm0739501","Divorce in Montevideo","Divorcio en Montevideo","1939","Comedy"
"tt0179777","nm0136579","Dos cadetes","Dos cadetes","1938","Drama,Romance"
"tt0180214","nm0332737","Su adorable majadero","Su adorable majadero","1939","Comedy,Drama"
